driver_id,pickup_datetime,passenger_count,fare_amount
472039,2015-06-19 12:11:55 UTC,3,12.5
943279,2010-09-26 08:05:47 UTC,1,8.5
617408,2014-10-07 21:02:00 UTC,1,10.0
447274,2015-03-18 18:04:49 UTC,1,5.0
968912,2015-06-10 19:33:23 UTC,1,9.5
856908,2010-07-16 11:50:19 UTC,1,4.1
326627,2009-12-21 04:41:00 UTC,1,14.9
291296,2012-07-05 09:08:26 UTC,1,5.3
450948,2013-09-25 20:06:00 UTC,2,11.0
969695,2009-03-21 16:29:45 UTC,1,49.15
99424,2010-03-28 16:16:11 UTC,1,4.9
129644,2011-12-22 08:27:43 UTC,1,5.7
892084,2013-05-23 03:51:58 UTC,1,13.5
362518,2013-10-07 14:30:01 UTC,1,5.0
212943,2011-05-24 09:25:00 UTC,1,16.1
118656,2011-08-03 14:38:00 UTC,1,5.7
835099,2012-08-01 00:30:00 UTC,1,6.1
800839,2012-08-05 18:31:02 UTC,1,7.3
693047,2009-08-08 21:20:54 UTC,2,7.7
597394,2010-01-06 16:01:29 UTC,2,11.3
331424,2011-07-03 00:54:00 UTC,1,8.1
968771,2014-04-06 19:28:47 UTC,1,12.5
87299,2014-05-14 11:33:00 UTC,1,11.0
746057,2010-07-26 10:06:13 UTC,3,49.57
829003,2009-06-12 18:10:00 UTC,2,7.7
138932,2010-11-07 00:40:09 UTC,2,5.3
63781,2010-12-23 08:48:00 UTC,1,5.3
730652,2011-12-22 07:55:17 UTC,1,4.5
952524,2012-12-29 16:44:00 UTC,5,4.5
355932,2009-05-19 12:08:00 UTC,1,4.1
436735,2014-11-07 00:15:00 UTC,1,5.5
487291,2009-12-21 08:22:00 UTC,5,3.3
494848,2013-07-16 23:32:00 UTC,1,8.5
398914,2015-03-18 03:01:16 UTC,5,9.0
159702,2012-05-07 21:42:00 UTC,1,18.9
88084,2012-11-09 00:54:00 UTC,1,25.5
99904,2014-04-10 00:33:10 UTC,1,13.0
223079,2011-08-10 18:12:47 UTC,1,8.9
207886,2011-09-30 21:04:46 UTC,1,9.7
624393,2013-09-24 13:22:00 UTC,1,7.0
8404,2015-05-01 00:22:18 UTC,1,5.0
113284,2009-01-12 06:55:00 UTC,1,4.1
112920,2012-08-29 22:14:00 UTC,2,6.1
241137,2014-02-11 20:47:00 UTC,1,6.5
565991,2015-05-30 01:03:05 UTC,1,10.0
650825,2009-01-04 19:13:00 UTC,1,8.5
277567,2009-04-04 20:53:27 UTC,1,6.6
35872,2009-04-30 03:41:00 UTC,1,13.3
893850,2010-04-23 11:00:17 UTC,1,8.1
405511,2012-12-16 08:01:44 UTC,1,4.5
485925,2014-02-07 18:38:54 UTC,1,16.5
689443,2010-11-18 09:08:07 UTC,1,5.7
583551,2011-03-25 21:15:00 UTC,1,11.7
175926,2012-07-27 09:06:51 UTC,1,12.1
347080,2013-12-09 08:04:00 UTC,1,6.0
719923,2014-03-04 14:55:46 UTC,1,8.0
435108,2014-12-21 05:57:11 UTC,1,12.0
212802,2009-07-11 21:36:41 UTC,1,6.9
984392,2013-01-15 08:16:35 UTC,1,5.5
452247,2012-04-02 23:04:01 UTC,1,11.3
129757,2012-05-22 08:37:00 UTC,1,11.7
635870,2010-10-09 11:02:16 UTC,1,6.1
364357,2011-11-17 06:55:00 UTC,2,12.1
395719,2011-12-18 14:17:06 UTC,3,49.8
651687,2012-12-24 17:41:23 UTC,2,7.0
255081,2009-09-25 18:22:00 UTC,5,4.5
402909,2009-10-14 17:49:13 UTC,1,6.1
956871,2010-06-15 17:57:00 UTC,1,6.1
110581,2014-06-23 17:22:00 UTC,1,39.83
133891,2009-10-24 23:55:00 UTC,2,27.7
405367,2013-01-24 14:31:00 UTC,1,11.5
968143,2014-02-09 01:52:34 UTC,1,13.5
576266,2014-08-06 17:40:00 UTC,1,15.5
571046,2014-12-12 20:02:00 UTC,2,12.0
272001,2012-08-17 21:06:01 UTC,2,6.9
978375,2015-04-27 14:49:25 UTC,1,11.0
832773,2012-05-26 00:46:40 UTC,1,32.5
549016,2014-03-02 02:44:49 UTC,2,8.0
781972,2014-03-15 18:17:00 UTC,1,8.0
391660,2014-08-07 11:14:00 UTC,1,8.5
361876,2014-11-05 06:43:00 UTC,1,11.0
838207,2009-07-01 18:54:59 UTC,4,9.7
701996,2011-06-16 23:49:21 UTC,4,9.7
474546,2012-12-22 13:44:43 UTC,1,18.5
4087,2014-04-16 15:08:00 UTC,1,9.5
326757,2009-04-17 19:34:00 UTC,1,10.5
309207,2009-09-21 08:06:00 UTC,1,11.7
783074,2010-04-06 16:39:00 UTC,1,5.3
327031,2010-04-09 22:18:55 UTC,1,8.9
433047,2009-03-21 00:08:00 UTC,3,7.7
888326,2010-08-29 03:51:00 UTC,1,4.1
492149,2013-06-21 12:25:00 UTC,2,8.0
810465,2013-12-15 14:46:00 UTC,1,7.0
236566,2009-04-11 07:55:47 UTC,1,4.5
624906,2009-07-12 12:09:00 UTC,2,9.7
88445,2010-09-25 08:46:00 UTC,3,6.1
660001,2010-10-25 14:07:00 UTC,1,6.9
249589,2010-12-04 13:21:27 UTC,1,33.07
715018,2012-03-17 21:53:14 UTC,1,5.7
606943,2014-08-03 22:23:00 UTC,1,7.0
119495,2015-05-11 22:20:42 UTC,1,12.0
749844,2009-12-10 12:07:00 UTC,1,4.5
505926,2015-04-08 16:43:02 UTC,1,4.0
751510,2012-02-27 09:21:00 UTC,2,8.5
315836,2015-05-02 21:26:29 UTC,1,8.5
940839,2009-12-19 19:31:00 UTC,3,6.9
514557,2015-05-25 16:17:54 UTC,1,4.5
75413,2011-08-04 09:34:39 UTC,1,9.3
423412,2015-03-20 08:39:10 UTC,1,8.0
15968,2013-04-15 22:44:00 UTC,1,22.0
311918,2013-04-28 01:19:56 UTC,4,22.5
703141,2013-12-23 22:52:03 UTC,1,5.5
167994,2009-12-02 13:16:00 UTC,1,10.5
134242,2012-04-06 21:33:00 UTC,1,29.3
642684,2013-07-18 14:22:00 UTC,1,6.5
679267,2011-10-28 23:15:00 UTC,1,10.5
599126,2011-12-28 06:58:41 UTC,1,36.1
316118,2013-03-18 07:25:55 UTC,1,4.5
972336,2014-02-20 17:59:01 UTC,1,9.5
552499,2015-03-07 12:38:08 UTC,1,5.0
206619,2009-08-02 14:46:14 UTC,1,11.7
979365,2010-03-14 00:17:54 UTC,1,6.5
206146,2011-08-27 16:58:28 UTC,1,11.3
408120,2015-01-09 13:05:13 UTC,1,9.5
323627,2010-05-25 14:17:51 UTC,1,9.7
939350,2013-01-20 14:31:46 UTC,1,18.0
549451,2013-03-20 13:26:00 UTC,4,17.0
86128,2010-10-21 21:38:45 UTC,1,22.1
35928,2013-04-22 08:30:00 UTC,1,3.5
684434,2014-06-03 10:52:00 UTC,1,16.0
350857,2015-06-09 20:03:58 UTC,1,9.0
258147,2015-04-29 08:26:39 UTC,1,18.5
8143,2010-09-22 12:02:17 UTC,1,5.3
675359,2012-08-04 20:16:58 UTC,2,10.1
282561,2012-10-06 21:51:00 UTC,2,6.0
390061,2013-12-19 15:59:00 UTC,5,8.5
47455,2011-11-25 11:25:00 UTC,1,4.9
491495,2013-11-07 18:37:00 UTC,1,18.5
688615,2010-09-11 03:58:00 UTC,1,12.9
31258,2012-01-01 11:29:52 UTC,1,10.1
839829,2013-01-03 19:20:28 UTC,4,14.0
387458,2013-03-11 00:14:26 UTC,1,7.5
765248,2015-05-11 08:17:15 UTC,1,7.5
557865,2010-11-05 18:33:00 UTC,1,7.3
508592,2011-07-04 02:50:00 UTC,1,6.5
383492,2013-12-25 14:20:26 UTC,4,9.0
547286,2014-08-10 08:18:18 UTC,1,17.5
430255,2015-01-23 08:05:16 UTC,1,7.5
123309,2015-04-16 17:36:02 UTC,5,38.54
28543,2009-05-02 02:52:00 UTC,2,12.1
794907,2014-12-09 17:09:18 UTC,1,11.5
343438,2012-08-08 00:05:00 UTC,2,6.9
596424,2014-12-17 18:39:00 UTC,1,10.5
266482,2012-04-18 22:25:07 UTC,1,12.1
522599,2014-05-02 14:11:31 UTC,1,35.0
315570,2009-09-22 08:20:00 UTC,5,16.5
714184,2010-07-31 15:29:00 UTC,1,9.7
903609,2011-01-04 22:40:00 UTC,1,4.9
880349,2011-03-14 15:09:00 UTC,2,4.5
968592,2011-04-06 07:42:00 UTC,1,9.3
475429,2012-07-05 19:49:43 UTC,1,6.5
393477,2014-11-08 13:26:00 UTC,3,16.0
28063,2011-01-27 06:49:57 UTC,1,12.9
714453,2009-03-31 09:06:14 UTC,1,4.5
129460,2010-04-23 20:48:00 UTC,5,7.3
854703,2010-08-15 12:26:00 UTC,1,10.1
504302,2014-12-01 09:18:00 UTC,1,7.5
292982,2013-12-05 19:48:00 UTC,1,10.0
733086,2014-06-11 21:31:46 UTC,1,11.0
786105,2009-04-24 22:57:01 UTC,1,16.1
811544,2009-07-02 08:20:18 UTC,1,5.3
282207,2010-01-18 11:02:41 UTC,1,5.3
989600,2011-05-07 21:42:01 UTC,1,15.7
37060,2011-06-01 09:04:25 UTC,1,8.1
593005,2012-10-14 23:24:00 UTC,1,5.0
331878,2013-01-30 09:39:00 UTC,1,6.0
833269,2014-09-30 13:20:58 UTC,2,13.5
735976,2009-07-12 10:57:04 UTC,2,7.7
801071,2011-07-11 18:28:21 UTC,1,9.7
980736,2009-11-05 17:31:28 UTC,4,35.3
501711,2012-01-23 13:00:42 UTC,1,6.5
997754,2012-01-30 12:53:17 UTC,1,7.3
267516,2013-05-10 08:02:00 UTC,5,7.0
493966,2011-03-28 09:22:00 UTC,1,12.5
99851,2011-08-21 12:28:36 UTC,1,2.5
38285,2012-07-19 11:09:43 UTC,1,6.9
811505,2013-07-27 12:40:00 UTC,5,10.5
946501,2012-06-20 08:31:17 UTC,1,7.3
195223,2012-11-24 20:02:39 UTC,2,5.5
203244,2013-11-22 23:35:49 UTC,1,10.5
556876,2010-12-17 11:41:00 UTC,2,31.47
683133,2013-03-07 23:41:00 UTC,2,3.5
513297,2013-04-04 09:02:02 UTC,1,7.5
493072,2013-08-12 20:44:00 UTC,6,12.0
942732,2014-05-14 13:57:06 UTC,1,8.5
145354,2012-02-24 21:28:00 UTC,5,5.7
583865,2012-01-13 09:08:11 UTC,1,9.7
575864,2012-03-24 22:37:00 UTC,5,6.1
803609,2012-06-25 18:29:00 UTC,1,5.3
267899,2013-05-11 00:46:00 UTC,1,61.5
888455,2014-05-21 23:38:22 UTC,1,8.5
324844,2012-01-06 13:05:00 UTC,1,49.8
837545,2012-12-04 08:24:41 UTC,1,6.5
274147,2014-01-31 18:37:37 UTC,1,15.5
625860,2014-10-26 19:53:43 UTC,1,22.0
638346,2014-12-12 10:05:00 UTC,1,14.5
966985,2014-12-22 17:34:00 UTC,3,35.5
460981,2012-10-05 10:32:00 UTC,5,5.5
122909,2011-12-02 21:25:00 UTC,1,16.9
343371,2012-01-28 13:38:00 UTC,5,9.7
394012,2012-08-20 21:02:00 UTC,1,6.1
84512,2012-11-12 11:01:00 UTC,1,16.5
921068,2014-05-25 20:02:59 UTC,1,21.0
4603,2009-04-02 19:51:29 UTC,1,7.0
527332,2010-02-16 10:42:00 UTC,5,3.3
216422,2015-02-05 09:10:09 UTC,1,13.5
678579,2009-02-19 09:24:07 UTC,1,11.7
678760,2010-02-17 04:33:00 UTC,1,7.3
595338,2012-08-07 22:23:44 UTC,2,12.5
254861,2012-09-20 11:32:10 UTC,1,9.0
815506,2012-10-07 21:30:00 UTC,2,15.5
46187,2013-12-03 23:14:46 UTC,1,12.5
219845,2014-03-01 16:19:38 UTC,1,24.0
796606,2010-08-24 23:55:00 UTC,1,24.1
616341,2012-09-29 13:53:00 UTC,1,28.8
77018,2012-12-29 02:12:00 UTC,1,5.0
904775,2010-12-12 20:33:21 UTC,1,8.1
910215,2011-03-04 17:00:00 UTC,1,5.7
228209,2011-08-05 03:09:00 UTC,2,6.5
111433,2013-08-21 19:56:50 UTC,3,6.5
749785,2014-02-04 12:39:00 UTC,1,16.5
111192,2014-06-29 16:27:00 UTC,4,4.5
940150,2012-08-13 22:35:00 UTC,5,5.7
963250,2013-05-21 23:13:35 UTC,1,7.5
809641,2014-11-23 02:26:41 UTC,1,8.5
827209,2009-12-05 17:58:00 UTC,1,18.9
980508,2011-11-29 23:35:00 UTC,2,16.9
862578,2014-05-12 08:46:22 UTC,1,8.5
862043,2014-06-24 10:45:00 UTC,5,12.0
114590,2011-06-19 08:10:00 UTC,1,4.9
538649,2010-01-26 15:40:37 UTC,1,8.5
263223,2011-07-11 18:39:17 UTC,1,7.3
360473,2012-03-07 10:08:00 UTC,2,7.3
487590,2012-04-22 04:01:00 UTC,1,50.0
295477,2009-10-25 17:26:02 UTC,1,4.9
440860,2012-02-24 19:53:00 UTC,1,22.5
397602,2009-04-14 20:03:22 UTC,4,4.9
814042,2010-09-08 21:49:00 UTC,1,7.3
514523,2011-02-14 15:38:17 UTC,2,6.5
610186,2011-03-26 06:32:11 UTC,1,20.1
950863,2014-01-28 08:41:00 UTC,1,6.5
479017,2009-05-05 21:15:57 UTC,1,6.5
15369,2015-03-25 15:16:29 UTC,1,5.0
741551,2009-12-24 15:41:00 UTC,1,10.9
894904,2009-06-03 14:30:21 UTC,2,10.5
662819,2009-08-06 23:22:15 UTC,1,7.7
759315,2009-08-22 00:25:37 UTC,1,3.7
624565,2010-10-09 17:00:00 UTC,5,7.3
345609,2012-08-15 19:59:08 UTC,2,8.5
553928,2013-05-05 18:10:00 UTC,1,13.0
164999,2010-05-03 18:00:00 UTC,1,9.7
575449,2010-09-12 02:39:00 UTC,4,13.7
288200,2013-02-02 13:46:38 UTC,1,3.0
303426,2014-03-10 07:30:42 UTC,1,16.0
484169,2012-06-23 00:02:04 UTC,1,6.9
723075,2014-04-30 10:57:41 UTC,2,11.5
256684,2014-11-04 14:04:48 UTC,1,10.5
491920,2009-06-13 18:00:56 UTC,2,18.5
866392,2010-05-14 18:04:00 UTC,1,7.3
696872,2011-09-27 14:36:03 UTC,2,8.5
63082,2011-12-22 21:58:00 UTC,1,9.7
813968,2013-12-23 11:19:27 UTC,1,11.5
857887,2015-04-21 01:21:44 UTC,1,6.0
780287,2009-04-06 11:49:25 UTC,1,3.3
215935,2011-05-27 19:23:09 UTC,0,6.5
434664,2011-11-22 10:31:52 UTC,1,7.3
116918,2013-11-09 00:32:00 UTC,1,4.5
796474,2014-04-22 17:32:19 UTC,1,52.0
988318,2013-11-18 03:21:00 UTC,6,12.0
915541,2009-05-30 23:30:12 UTC,1,28.9
86087,2011-02-18 11:44:46 UTC,1,7.7
349226,2012-06-29 11:48:00 UTC,3,8.5
287503,2015-03-15 20:23:57 UTC,1,6.0
290181,2009-12-24 19:00:00 UTC,2,6.1
909645,2010-09-21 18:07:11 UTC,1,9.3
966082,2013-03-03 01:31:00 UTC,1,8.0
790289,2010-07-07 19:06:30 UTC,1,9.7
206793,2010-09-22 11:47:00 UTC,5,18.5
645010,2011-01-05 21:52:00 UTC,5,10.9
80783,2011-10-08 22:15:00 UTC,1,15.3
716782,2011-10-17 16:26:00 UTC,1,3.7
646442,2012-03-12 21:27:00 UTC,1,6.5
375211,2012-09-10 06:53:00 UTC,1,7.5
265964,2014-09-05 10:21:37 UTC,2,5.5
949270,2014-09-21 11:19:43 UTC,1,9.5
644834,2010-01-19 23:52:00 UTC,5,4.9
632269,2010-10-23 12:00:00 UTC,1,4.9
391536,2012-08-16 10:29:28 UTC,1,4.1
690819,2015-06-16 05:17:14 UTC,1,16.5
344508,2009-02-05 15:41:14 UTC,1,5.7
363227,2010-06-14 02:41:11 UTC,2,8.5
387661,2014-10-30 22:51:00 UTC,2,8.5
204108,2009-06-25 18:17:01 UTC,1,10.1
446776,2012-01-22 10:30:00 UTC,1,8.9
483788,2013-04-27 23:05:38 UTC,2,20.5
380892,2014-03-28 20:46:00 UTC,1,26.0
809411,2015-01-11 17:03:24 UTC,1,10.5
931180,2015-04-17 12:19:47 UTC,1,11.0
111643,2015-05-15 20:28:49 UTC,2,10.0
284941,2009-04-21 11:30:00 UTC,1,6.1
981081,2010-10-23 22:55:59 UTC,1,9.3
651279,2009-02-12 06:57:00 UTC,1,6.9
409375,2013-02-16 20:28:00 UTC,2,12.0
687378,2015-02-01 15:52:38 UTC,5,10.0
580574,2011-03-08 14:23:00 UTC,1,9.3
405997,2010-04-24 18:47:28 UTC,2,10.5
682785,2011-02-04 12:06:00 UTC,1,3.7
943318,2011-03-26 15:17:50 UTC,1,8.1
527599,2011-09-27 08:55:00 UTC,6,6.9
787045,2010-10-13 03:01:00 UTC,2,4.5
1306,2013-10-22 15:49:00 UTC,1,13.0
773061,2015-02-01 19:51:42 UTC,3,7.0
605554,2009-01-05 18:05:00 UTC,1,6.1
218825,2013-05-30 09:17:00 UTC,5,8.0
81556,2014-04-17 11:20:07 UTC,1,9.0
544069,2010-01-07 13:25:51 UTC,1,3.3
2377,2013-06-16 02:52:44 UTC,1,5.0
453002,2010-01-21 19:34:52 UTC,2,10.5
899445,2012-12-03 07:23:00 UTC,1,10.0
243879,2012-12-04 00:38:00 UTC,1,15.5
274155,2010-08-27 13:44:00 UTC,1,7.7
859350,2013-10-07 17:17:00 UTC,1,11.5
301219,2011-03-28 07:58:00 UTC,1,32.1
242086,2013-08-21 08:18:00 UTC,1,11.5
362765,2013-10-05 18:40:53 UTC,1,41.33
583276,2011-04-04 15:32:00 UTC,1,6.1
709162,2012-07-26 12:11:00 UTC,1,14.1
407674,2014-05-14 08:15:00 UTC,5,15.5
45053,2009-04-04 16:21:17 UTC,1,10.5
964028,2010-01-06 21:44:00 UTC,3,15.3
123131,2012-03-16 18:28:00 UTC,1,6.5
975805,2012-05-08 18:46:00 UTC,1,7.3
369490,2013-10-22 22:05:29 UTC,1,4.5
281257,2009-04-22 07:45:11 UTC,1,12.5
312231,2010-10-05 09:51:00 UTC,6,10.9
830687,2012-08-21 18:27:18 UTC,1,40.9
95722,2009-09-29 09:44:56 UTC,1,6.1
594721,2009-10-02 00:36:00 UTC,5,9.3
98320,2010-02-16 18:19:45 UTC,1,6.9
874806,2010-12-24 21:03:00 UTC,2,44.27
210727,2009-03-21 10:04:00 UTC,5,7.7
262988,2011-07-04 16:24:00 UTC,3,6.1
474898,2014-06-05 18:14:58 UTC,1,57.33
475333,2011-06-24 22:12:14 UTC,1,8.1
418565,2011-11-04 08:42:00 UTC,1,8.5
445533,2012-11-05 16:09:00 UTC,2,8.5
525104,2015-02-15 02:11:55 UTC,1,8.0
759537,2015-03-13 02:05:33 UTC,1,5.5
976212,2015-03-15 10:54:08 UTC,1,11.5
923077,2011-03-24 18:38:58 UTC,1,23.3
477726,2012-02-23 07:19:31 UTC,1,4.5
887751,2012-04-07 11:26:00 UTC,1,5.3
719366,2015-02-17 09:19:16 UTC,1,11.0
483710,2013-11-02 13:28:23 UTC,2,10.5
9921,2010-10-08 04:02:58 UTC,1,17.7
77413,2012-11-01 04:33:00 UTC,1,20.5
525904,2015-04-23 23:41:36 UTC,1,7.5
424085,2010-10-16 22:11:00 UTC,1,27.7
600492,2011-03-25 19:28:00 UTC,4,7.7
362462,2011-08-10 09:24:00 UTC,1,8.5
70567,2014-04-18 22:49:00 UTC,1,5.5
272050,2015-06-08 21:30:24 UTC,1,7.0
698693,2011-10-13 14:05:16 UTC,1,9.7
437991,2012-10-21 16:16:00 UTC,1,6.0
195791,2013-12-14 11:57:00 UTC,1,6.0
181078,2014-04-16 20:59:00 UTC,1,9.5
211797,2009-08-23 17:35:50 UTC,3,5.7
418087,2010-06-10 00:32:00 UTC,3,6.5
88756,2012-01-27 22:23:00 UTC,1,9.7
780929,2014-03-17 15:43:38 UTC,1,6.5
222164,2010-05-30 16:47:00 UTC,3,12.1
901753,2010-06-30 00:07:00 UTC,3,7.7
38777,2012-03-09 18:27:00 UTC,1,6.1
798611,2013-11-24 04:17:00 UTC,2,21.0
163967,2013-09-13 14:41:00 UTC,6,15.5
588065,2013-12-11 23:21:00 UTC,1,20.5
702576,2010-11-06 23:33:35 UTC,2,15.3
532183,2011-05-22 13:56:00 UTC,2,6.9
350824,2012-08-16 00:11:00 UTC,1,14.1
562268,2014-09-14 00:50:00 UTC,2,6.0
150621,2010-07-01 11:36:01 UTC,1,16.9
150493,2011-01-18 12:25:00 UTC,1,10.5
276438,2013-03-02 19:49:00 UTC,1,12.0
313525,2013-03-25 20:36:00 UTC,1,11.5
669887,2009-09-29 20:32:00 UTC,1,12.9
893821,2010-05-09 22:13:00 UTC,1,35.07
34871,2014-04-11 23:38:00 UTC,1,16.0
519691,2015-05-08 22:14:57 UTC,2,8.0
979190,2009-01-31 08:50:02 UTC,2,4.9
587742,2009-05-01 19:17:52 UTC,1,6.5
511395,2014-02-27 22:36:21 UTC,2,12.0
935226,2009-06-24 22:59:42 UTC,1,4.1
193531,2009-07-23 21:28:00 UTC,1,3.7
36127,2012-01-21 17:54:35 UTC,2,4.9
925042,2012-12-07 23:53:00 UTC,1,4.5
857684,2015-02-02 05:08:04 UTC,1,9.5
366006,2015-04-22 19:32:00 UTC,1,4.0
129181,2009-09-13 11:31:00 UTC,5,6.1
372255,2010-04-12 22:14:51 UTC,1,7.7
793447,2013-06-08 02:59:00 UTC,1,13.0
748951,2010-06-30 20:02:00 UTC,1,10.1
202529,2010-12-16 10:28:47 UTC,1,16.9
354145,2014-04-26 19:05:03 UTC,1,5.0
633271,2011-02-26 13:41:21 UTC,2,4.5
969590,2012-12-31 02:39:00 UTC,1,6.5
865972,2015-04-17 11:59:45 UTC,1,3.5
808495,2010-07-16 12:42:34 UTC,1,10.1
295683,2013-02-20 19:38:00 UTC,4,11.0
376849,2013-10-16 13:34:13 UTC,1,57.33
823356,2015-02-25 17:05:20 UTC,1,14.5
255139,2015-04-07 11:45:35 UTC,1,6.5
608736,2010-09-16 18:22:25 UTC,4,9.3
253919,2011-09-23 17:17:39 UTC,1,7.3
816929,2011-02-22 02:13:00 UTC,2,6.1
697446,2012-06-11 14:17:04 UTC,1,2.5
979270,2013-03-23 13:55:04 UTC,1,21.0
448784,2014-07-15 04:44:42 UTC,1,8.5
871209,2010-10-29 09:49:00 UTC,1,15.7
93110,2011-06-15 13:15:00 UTC,5,8.9
689590,2012-03-10 13:42:15 UTC,1,4.5
880575,2010-12-23 06:49:35 UTC,1,10.1
590930,2011-05-03 08:46:00 UTC,1,6.9
129154,2013-01-24 03:07:00 UTC,3,8.0
71197,2009-02-11 07:38:00 UTC,5,11.3
159948,2013-05-27 10:18:00 UTC,1,7.5
615234,2014-04-08 12:03:00 UTC,1,12.5
924041,2014-06-04 19:34:34 UTC,1,12.0
218857,2011-07-25 13:14:02 UTC,2,6.1
848206,2012-03-17 15:11:38 UTC,2,8.5
512699,2014-01-09 15:50:00 UTC,2,33.83
468248,2014-12-14 04:45:14 UTC,1,15.5
658502,2009-04-15 12:12:55 UTC,1,9.7
749425,2011-02-24 22:24:05 UTC,1,7.7
377041,2011-10-19 23:32:32 UTC,1,12.1
112906,2013-10-07 20:27:00 UTC,6,7.5
495771,2015-04-15 10:41:07 UTC,1,4.0
616234,2015-05-15 02:17:17 UTC,5,21.0
483904,2009-08-04 16:38:00 UTC,2,11.3
80030,2011-04-07 17:36:35 UTC,1,14.9
361652,2011-06-22 10:01:00 UTC,1,7.3
649380,2011-07-26 11:39:00 UTC,1,5.7
447193,2011-08-05 11:21:53 UTC,1,18.1
654610,2011-11-23 18:34:42 UTC,1,10.5
274442,2009-07-14 14:52:11 UTC,1,6.1
963611,2011-03-09 10:24:00 UTC,3,5.7
813661,2012-06-23 03:44:49 UTC,1,4.5
495154,2012-10-16 18:07:00 UTC,1,6.0
493788,2013-08-01 07:18:00 UTC,1,7.5
250776,2013-08-09 11:03:00 UTC,1,11.5
960073,2010-08-29 11:45:00 UTC,1,4.1
745847,2011-01-17 10:56:00 UTC,5,6.9
848389,2012-06-21 09:10:31 UTC,1,7.7
884852,2012-10-26 03:02:03 UTC,1,19.0
383643,2015-03-17 19:02:37 UTC,1,8.5
65491,2011-03-07 09:27:22 UTC,1,3.7
590245,2011-11-22 15:27:00 UTC,1,3.7
813694,2012-09-07 23:13:00 UTC,1,26.5
858901,2013-07-12 12:22:23 UTC,1,6.5
854093,2013-12-17 13:38:41 UTC,1,14.0
915460,2009-06-03 10:13:14 UTC,1,17.3
94266,2010-05-19 17:05:00 UTC,1,12.1
962761,2010-10-31 17:41:06 UTC,1,5.3
63840,2011-03-16 14:57:15 UTC,1,3.7
760400,2012-09-14 13:24:20 UTC,1,25.0
539664,2013-06-25 08:53:00 UTC,2,8.5
624386,2014-03-09 23:06:20 UTC,1,5.5
638445,2013-10-26 17:37:00 UTC,1,8.5
810760,2015-05-18 08:19:17 UTC,1,10.5
349891,2009-11-05 10:36:00 UTC,1,5.7
743104,2010-01-04 10:03:00 UTC,5,11.3
81417,2010-04-30 22:32:50 UTC,2,6.9
284984,2013-10-03 09:29:00 UTC,2,13.0
409696,2009-11-04 21:17:17 UTC,2,5.3
568432,2011-11-26 13:10:00 UTC,1,6.9
584432,2014-01-06 14:28:00 UTC,5,10.0
97934,2010-08-05 23:14:00 UTC,1,13.3
370618,2012-07-30 06:30:00 UTC,1,11.3
869394,2014-12-29 22:02:35 UTC,1,11.5
332043,2009-12-08 17:34:00 UTC,2,8.5
657836,2012-02-01 23:48:43 UTC,1,10.1
826188,2014-07-30 12:58:03 UTC,1,7.0
65915,2014-10-21 19:03:00 UTC,5,14.5
203128,2009-09-12 15:26:00 UTC,5,14.5
554237,2010-09-16 23:23:18 UTC,4,11.3
923501,2014-01-11 11:45:36 UTC,1,7.5
544896,2009-03-08 11:46:00 UTC,1,15.7
784717,2010-07-06 18:24:37 UTC,2,6.9
890072,2010-07-09 17:41:00 UTC,2,7.7
946609,2013-03-24 01:31:12 UTC,3,43.5
957388,2013-04-07 22:26:52 UTC,1,7.0
200227,2009-11-20 10:21:13 UTC,1,10.5
35785,2010-06-09 20:32:15 UTC,1,5.3
780831,2010-08-30 20:28:00 UTC,1,8.9
829992,2013-08-26 13:00:00 UTC,1,6.0
493366,2013-09-30 19:16:00 UTC,5,13.0
204514,2011-09-10 00:54:00 UTC,5,10.5
846169,2010-08-24 20:15:00 UTC,2,9.7
271919,2013-05-06 19:45:01 UTC,1,8.0
500133,2011-05-17 08:18:00 UTC,1,10.5
298777,2011-10-25 11:18:00 UTC,5,6.9
605024,2013-02-25 08:10:41 UTC,1,8.0
79412,2011-02-13 14:19:04 UTC,1,8.5
572733,2012-01-05 22:36:00 UTC,1,25.7
676296,2013-02-28 16:14:23 UTC,4,7.0
323461,2013-11-03 19:05:00 UTC,1,12.5
180999,2012-01-13 10:43:00 UTC,5,3.7
541372,2012-05-24 10:20:53 UTC,3,4.9
507490,2013-04-29 22:15:29 UTC,4,8.5
415429,2013-10-26 01:30:42 UTC,1,11.5
13367,2009-06-30 23:52:00 UTC,5,6.9
146462,2010-03-29 18:58:00 UTC,1,5.7
914715,2010-11-04 08:44:15 UTC,1,9.7
745501,2011-10-24 08:34:24 UTC,1,10.9
503835,2014-03-19 21:54:00 UTC,1,31.5
150725,2009-01-19 11:04:13 UTC,1,10.5
415493,2009-05-09 10:44:00 UTC,1,7.3
40849,2010-02-03 09:30:41 UTC,1,12.1
406529,2010-07-15 19:50:00 UTC,1,18.1
512312,2011-02-19 17:43:11 UTC,2,4.5
563741,2012-12-26 07:36:00 UTC,1,13.5
352424,2015-04-08 08:20:51 UTC,2,17.5
301117,2013-08-29 01:03:37 UTC,1,16.0
54757,2009-01-05 12:23:00 UTC,5,5.7
848278,2012-07-19 13:07:58 UTC,1,10.5
386412,2012-08-28 16:33:50 UTC,1,4.9
829240,2009-03-31 01:01:00 UTC,1,6.9
254070,2009-12-22 06:01:00 UTC,1,7.3
